dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1499580000,2017-07-09 06:00:00 +0000 UTC,5037649,,,,291.35,289.15,294.15,1016,,,77,2,210,,,,,,,,,1,800,Clear,sky is clear,01n
1499583600,2017-07-09 07:00:00 +0000 UTC,5037649,,,,290.75,288.15,293.15,1015,,,77,1,210,,,,,,,,,1,800,Clear,sky is clear,01n
1499587200,2017-07-09 08:00:00 +0000 UTC,5037649,,,,290.4,287.15,294.15,1015,,,77,2,220,,,,,,,,,1,800,Clear,sky is clear,01n
1499590800,2017-07-09 09:00:00 +0000 UTC,5037649,,,,289.84,287.15,293.15,1015,,,77,1,200,,,,,,,,,1,800,Clear,sky is clear,01n
1499594400,2017-07-09 10:00:00 +0000 UTC,5037649,,,,289.9,287.15,293.15,1015,,,77,1,180,,,,,,,,,1,800,Clear,sky is clear,01n
1499598000,2017-07-09 11:00:00 +0000 UTC,5037649,,,,290.15,287.15,292.15,1015,,,72,2,180,,,,,,,,,40,802,Clouds,scattered clouds,03d
1499601600,2017-07-09 12:00:00 +0000 UTC,5037649,,,,290.78,288.15,293.15,1015,,,72,1,200,,,,,,,,,90,804,Clouds,overcast clouds,04d
1499605200,2017-07-09 13:00:00 +0000 UTC,5037649,,,,292.22,291.15,294.15,1015,,,68,1,180,0.3,,,,,,,,40,500,Rain,light rain,10d
1499608800,2017-07-09 14:00:00 +0000 UTC,5037649,,,,293.09,290.15,295.15,1016,,,64,2,300,0.9,,,,,,,,75,501,Rain,moderate rain,10d
1499612400,2017-07-09 15:00:00 +0000 UTC,5037649,,,,293.43,291.15,296.15,1016,,,72,3,30,0.3,,,,,,,,75,500,Rain,light rain,10d
1499616000,2017-07-09 16:00:00 +0000 UTC,5037649,,,,293.89,291.15,296.15,1015,,,64,1,80,0.3,,,,,,,,75,500,Rain,light rain,10d
1499619600,2017-07-09 17:00:00 +0000 UTC,5037649,,,,295.55,293.15,298.15,1014,,,60,2,110,0.3,,,,,,,,1,500,Rain,light rain,10d
1499623200,2017-07-09 18:00:00 +0000 UTC,5037649,,,,296.59,294.15,299.15,1012,,,69,3,140,0.3,,,,,,,,75,500,Rain,light rain,10d
1499626800,2017-07-09 19:00:00 +0000 UTC,5037649,,,,298.29,296.15,301.15,1012,,,64,2,70,,,,,,,,,75,211,Thunderstorm,proximity thunderstorm,11d
1499630400,2017-07-09 20:00:00 +0000 UTC,5037649,,,,299.15,297.15,302.15,1012,,,54,3,90,,,,,,,,,1,800,Clear,sky is clear,01d
1499634000,2017-07-09 21:00:00 +0000 UTC,5037649,,,,300.08,298.15,301.15,1011,,,57,3,110,,,,,,,,,75,803,Clouds,broken clouds,04d
1499637600,2017-07-09 22:00:00 +0000 UTC,5037649,,,,300.55,299.15,302.15,1010,,,54,4,90,,,,,,,,,1,800,Clear,sky is clear,01d
1499641200,2017-07-09 23:00:00 +0000 UTC,5037649,,,,300.22,298.15,302.15,1009,,,57,1,80,,,,,,,,,1,800,Clear,sky is clear,01d
1499644800,2017-07-10 00:00:00 +0000 UTC,5037649,,,,299.96,297.15,301.15,1009,,,61,2,60,,,,,,,,,75,803,Clouds,broken clouds,04d
1499648400,2017-07-10 01:00:00 +0000 UTC,5037649,,,,299.69,297.15,302.15,1009,,,65,4,80,,,,,,,,,75,803,Clouds,broken clouds,04n
1499652000,2017-07-10 02:00:00 +0000 UTC,5037649,,,,298.09,295.15,300.15,1007,,,65,4,90,,,,,,,,,75,211,Thunderstorm,proximity thunderstorm,11n
1499655600,2017-07-10 03:00:00 +0000 UTC,5037649,,,,296.09,294.15,299.15,1008,,,88,4,170,0.3,,,,,,,,75,201,Thunderstorm,thunderstorm with rain,11n
1499655600,2017-07-10 03:00:00 +0000 UTC,5037649,,,,296.09,294.15,299.15,1008,,,88,4,170,0.3,,,,,,,,75,701,Mist,mist,50n
1499655600,2017-07-10 03:00:00 +0000 UTC,5037649,,,,296.09,294.15,299.15,1008,,,88,4,170,0.3,,,,,,,,75,500,Rain,light rain,10n
1499659200,2017-07-10 04:00:00 +0000 UTC,5037649,,,,294.68,292.15,297.15,1008,,,69,7,10,3,,,,,,,,40,300,Drizzle,light intensity drizzle,09n
1499659200,2017-07-10 04:00:00 +0000 UTC,5037649,,,,294.68,292.15,297.15,1008,,,69,7,10,3,,,,,,,,40,211,Thunderstorm,proximity thunderstorm,11n
1499659200,2017-07-10 04:00:00 +0000 UTC,5037649,,,,294.68,292.15,297.15,1008,,,69,7,10,3,,,,,,,,40,502,Rain,heavy intensity rain,10n
1499662800,2017-07-10 05:00:00 +0000 UTC,5037649,,,,294.42,292.15,296.15,1008,,,78,3,140,0.3,,,,,,,,75,500,Rain,light rain,10n
1499662800,2017-07-10 05:00:00 +0000 UTC,5037649,,,,294.42,292.15,296.15,1008,,,78,3,140,0.3,,,,,,,,75,211,Thunderstorm,proximity thunderstorm,11n
1499666400,2017-07-10 06:00:00 +0000 UTC,5037649,,,,293.82,292.15,295.15,1008,,,88,5,140,0.3,,,,,,,,90,500,Rain,light rain,10n
1499666400,2017-07-10 06:00:00 +0000 UTC,5037649,,,,293.82,292.15,295.15,1008,,,88,5,140,0.3,,,,,,,,90,202,Thunderstorm,thunderstorm with heavy rain,11n
1499670000,2017-07-10 07:00:00 +0000 UTC,5037649,,,,293.48,292.15,295.15,1007,,,78,1,110,,,,,,,,,1,800,Clear,sky is clear,01n
1499673600,2017-07-10 08:00:00 +0000 UTC,5037649,,,,292.95,291.15,294.15,1007,,,88,1,30,,,,,,,,,75,803,Clouds,broken clouds,04n
1499677200,2017-07-10 09:00:00 +0000 UTC,5037649,,,,292.68,291.15,294.15,1007,,,83,2,70,,,,,,,,,90,804,Clouds,overcast clouds,04n
1499680800,2017-07-10 10:00:00 +0000 UTC,5037649,,,,292.35,290.15,294.15,1008,,,94,2,50,,,,,,,,,75,701,Mist,mist,50n
1499684400,2017-07-10 11:00:00 +0000 UTC,5037649,,,,292.28,290.15,294.15,1008,,,94,2,130,,,,,,,,,90,701,Mist,mist,50d
1499688000,2017-07-10 12:00:00 +0000 UTC,5037649,,,,292.28,290.15,294.15,1008,,,88,2,10,,,,,,,,,90,701,Mist,mist,50d
1499691600,2017-07-10 13:00:00 +0000 UTC,5037649,,,,292.72,291.15,294.15,1010,,,93,1,10,,,,,,,,,90,804,Clouds,overcast clouds,04d
1499695200,2017-07-10 14:00:00 +0000 UTC,5037649,,,,294.15,292.15,295.15,1010,,,88,2,30,,,,,,,,,75,803,Clouds,broken clouds,04d
1499698800,2017-07-10 15:00:00 +0000 UTC,5037649,,,,295.21,295.21,295.21,1010,,,78,3,20,,,,,,,,,57,803,Clouds,broken clouds,04
1499702400,2017-07-10 16:00:00 +0000 UTC,5037649,,,,296.27,294.15,298.15,1011,,,69,4,10,,,,,,,,,40,802,Clouds,scattered clouds,03d
1499706000,2017-07-10 17:00:00 +0000 UTC,5037649,,,,297.83,296.15,299.15,1012,,,65,3,340,,,,,,,,,40,802,Clouds,scattered clouds,03d
1499709600,2017-07-10 18:00:00 +0000 UTC,5037649,,,,299.29,298.15,300.15,1011,,,61,3,30,,,,,,,,,75,803,Clouds,broken clouds,04d
1499713200,2017-07-10 19:00:00 +0000 UTC,5037649,,,,299.9,298.15,301.15,1011,,,58,3,340,,,,,,,,,75,803,Clouds,broken clouds,04d
1499716800,2017-07-10 20:00:00 +0000 UTC,5037649,,,,300.1255,300.1255,300.1255,1010,,,58,3,172,0.9,,,,,0,,,37,501,Rain,moderate rain,10
1499720400,2017-07-10 21:00:00 +0000 UTC,5037649,,,,301.35,300.15,302.15,1012,,,45,3,40,,,,,,,,,40,802,Clouds,scattered clouds,03d
1499724000,2017-07-10 22:00:00 +0000 UTC,5037649,,,,301.75,300.15,303.15,1011,,,45,3,360,,,,,,,,,40,802,Clouds,scattered clouds,03d
1499727600,2017-07-10 23:00:00 +0000 UTC,5037649,,,,301.75,300.15,303.15,1011,,,37,2,330,,,,,,,,,1,800,Clear,sky is clear,01d
1499731200,2017-07-11 00:00:00 +0000 UTC,5037649,,,,301.49,300.15,302.15,1011,,,35,2,350,,,,,,,,,1,800,Clear,sky is clear,01d
1499734800,2017-07-11 01:00:00 +0000 UTC,5037649,,,,299.97,297.15,302.15,1011,,,44,1,320,,,,,,,,,1,800,Clear,sky is clear,01n
1499738400,2017-07-11 02:00:00 +0000 UTC,5037649,,,,298.16,294.15,301.15,1011,,,54,2,336,,,,,,,,,40,802,Clouds,scattered clouds,03n
1499742000,2017-07-11 03:00:00 +0000 UTC,5037649,,,,296.56,294.15,300.15,1012,,,64,2,336,,,,,,,,,40,802,Clouds,scattered clouds,03n
1499745600,2017-07-11 04:00:00 +0000 UTC,5037649,,,,294.22,290.15,297.15,1012,,,69,1,350,,,,,,,,,1,800,Clear,sky is clear,01n
1499749200,2017-07-11 05:00:00 +0000 UTC,5037649,,,,293.43,290.15,297.15,1012,,,68,1,354,,,,,,,,,1,800,Clear,sky is clear,01n
1499752800,2017-07-11 06:00:00 +0000 UTC,5037649,,,,292.1,288.15,296.15,1012,,,82,1,354,,,,,,,,,1,701,Mist,mist,50n
1499756400,2017-07-11 07:00:00 +0000 UTC,5037649,,,,291.09,287.15,295.15,1011,,,82,1,354,,,,,,,,,1,701,Mist,mist,50n
1499760000,2017-07-11 08:00:00 +0000 UTC,5037649,,,,290.16,286.15,294.15,1011,,,88,1,45,,,,,,,,,1,741,Fog,fog,50n
1499760000,2017-07-11 08:00:00 +0000 UTC,5037649,,,,290.16,286.15,294.15,1011,,,88,1,45,,,,,,,,,1,701,Mist,mist,50n
1499763600,2017-07-11 09:00:00 +0000 UTC,5037649,,,,289.43,286.15,293.15,1012,,,100,1,45,,,,,,,,,1,701,Mist,mist,50n
1499767200,2017-07-11 10:00:00 +0000 UTC,5037649,,,,289.16,286.15,292.15,1011,,,93,1,45,,,,,,,,,1,701,Mist,mist,50n
1499767200,2017-07-11 10:00:00 +0000 UTC,5037649,,,,289.16,286.15,292.15,1011,,,93,1,45,,,,,,,,,1,741,Fog,fog,50n
1499770800,2017-07-11 11:00:00 +0000 UTC,5037649,,,,288.62,286.15,291.15,1011,,,100,1,105,,,,,,,,,1,701,Mist,mist,50d
1499770800,2017-07-11 11:00:00 +0000 UTC,5037649,,,,288.62,286.15,291.15,1011,,,100,1,105,,,,,,,,,1,741,Fog,fog,50d
1499774400,2017-07-11 12:00:00 +0000 UTC,5037649,,,,288.82,286.15,291.15,1012,,,87,1,105,,,,,,,,,1,701,Mist,mist,50d
1499778000,2017-07-11 13:00:00 +0000 UTC,5037649,,,,292.15,291.15,294.15,1012,,,83,1,105,,,,,,,,,5,800,Clear,sky is clear,02d
1499781600,2017-07-11 14:00:00 +0000 UTC,5037649,,,,295.55,294.15,297.15,1011,,,64,1,110,,,,,,,,,5,800,Clear,sky is clear,02d
1499785200,2017-07-11 15:00:00 +0000 UTC,5037649,,,,297.75,297.15,299.15,1011,,,57,2,100,,,,,,,,,1,800,Clear,sky is clear,01d
1499788800,2017-07-11 16:00:00 +0000 UTC,5037649,,,,299.51,298.15,300.15,1009,,,54,2,80,,,,,,,,,1,800,Clear,sky is clear,01d
1499792400,2017-07-11 17:00:00 +0000 UTC,5037649,,,,300.43,300.15,301.15,1009,,,48,4,80,,,,,,,,,75,803,Clouds,broken clouds,04d
1499796000,2017-07-11 18:00:00 +0000 UTC,5037649,,,,300.28,298.15,302.15,1009,,,45,3,90,,,,,,,,,75,803,Clouds,broken clouds,04d
1499799600,2017-07-11 19:00:00 +0000 UTC,5037649,,,,300.88,299.15,302.15,1010,,,51,5,170,0.3,,,,,,,,75,500,Rain,light rain,10d
1499803200,2017-07-11 20:00:00 +0000 UTC,5037649,,,,301.08,299.15,302.15,1010,,,57,2,150,0.3,,,,,,,,1,500,Rain,light rain,10d
1499806800,2017-07-11 21:00:00 +0000 UTC,5037649,,,,301.44,300.15,302.15,1009,,,57,3,120,,,,,,,,,1,800,Clear,sky is clear,01d
1499810400,2017-07-11 22:00:00 +0000 UTC,5037649,,,,301.34,299.15,303.15,1009,,,48,3,170,,,,,,,,,1,800,Clear,sky is clear,01d
1499814000,2017-07-11 23:00:00 +0000 UTC,5037649,,,,302.35,300.15,304.15,1008,,,48,2,150,,,,,,,,,1,800,Clear,sky is clear,01d
1499817600,2017-07-12 00:00:00 +0000 UTC,5037649,,,,302.08,300.15,303.15,1008,,,48,5,160,,,,,,,,,20,801,Clouds,few clouds,02d
1499821200,2017-07-12 01:00:00 +0000 UTC,5037649,,,,301.29,299.15,302.15,1008,,,54,5,150,,,,,,,,,5,800,Clear,sky is clear,02n
1499824800,2017-07-12 02:00:00 +0000 UTC,5037649,,,,299.76,297.15,302.15,1008,,,61,1,120,,,,,,,,,1,800,Clear,sky is clear,01n
1499828400,2017-07-12 03:00:00 +0000 UTC,5037649,,,,298.42,295.15,301.15,1008,,,61,2,130,,,,,,,,,75,803,Clouds,broken clouds,04n
1499832000,2017-07-12 04:00:00 +0000 UTC,5037649,,,,297.35,294.15,300.15,1008,,,73,4,167,,,,,,,,,1,800,Clear,sky is clear,01n
1499835600,2017-07-12 05:00:00 +0000 UTC,5037649,,,,297.29,295.15,299.15,1007,,,78,4,147,,,,,,,,,1,800,Clear,sky is clear,01n
1499839200,2017-07-12 06:00:00 +0000 UTC,5037649,,,,297.15,294.15,299.15,1007,,,78,3,130,0.3,,,,,,,,1,500,Rain,light rain,10n
1499842800,2017-07-12 07:00:00 +0000 UTC,5037649,,,,297.21,295.15,299.15,1006,,,83,3,170,0.3,,,,,,,,90,500,Rain,light rain,10n
1499842800,2017-07-12 07:00:00 +0000 UTC,5037649,,,,297.21,295.15,299.15,1006,,,83,3,170,0.3,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11n
1499846400,2017-07-12 08:00:00 +0000 UTC,5037649,,,,295.89,292.15,298.15,1008,,,73,13,350,3,,,,,,,,75,211,Thunderstorm,thunderstorm,11n
1499846400,2017-07-12 08:00:00 +0000 UTC,5037649,,,,295.89,292.15,298.15,1008,,,73,13,350,3,,,,,,,,75,502,Rain,heavy intensity rain,10n
1499850000,2017-07-12 09:00:00 +0000 UTC,5037649,,,,293.89,292.15,297.15,1007,,,83,3,60,,,,,,,,,75,803,Clouds,broken clouds,04n
1499853600,2017-07-12 10:00:00 +0000 UTC,5037649,,,,293.65,292.15,296.15,1007,,,88,1,90,,,,,,,,,1,800,Clear,sky is clear,01n
1499857200,2017-07-12 11:00:00 +0000 UTC,5037649,,,,292.62,291.15,295.15,1007,,,100,3,208,,,,,,,,,1,800,Clear,sky is clear,01n
1499860800,2017-07-12 12:00:00 +0000 UTC,5037649,,,,292.82,292.15,294.15,1009,,,88,3,208,,,,,,,,,1,800,Clear,sky is clear,01d
1499864400,2017-07-12 13:00:00 +0000 UTC,5037649,,,,294.82,294.15,296.15,1008,,,88,2,180,,,,,,,,,40,802,Clouds,scattered clouds,03d
1499868000,2017-07-12 14:00:00 +0000 UTC,5037649,,,,296.62,295.15,298.15,1009,,,73,2,210,,,,,,,,,1,800,Clear,sky is clear,01d
1499871600,2017-07-12 15:00:00 +0000 UTC,5037649,,,,298.79,296.15,300.15,1009,,,61,2,230,,,,,,,,,40,802,Clouds,scattered clouds,03d
1499875200,2017-07-12 16:00:00 +0000 UTC,5037649,,,,300.44,298.15,302.15,1009,,,58,3,270,,,,,,,,,40,802,Clouds,scattered clouds,03d
1499878800,2017-07-12 17:00:00 +0000 UTC,5037649,,,,301.15,297.15,303.15,1010,,,58,4,260,,,,,,,,,40,802,Clouds,scattered clouds,03d
1499882400,2017-07-12 18:00:00 +0000 UTC,5037649,,,,302.07,300.15,304.15,1009,,,52,5,270,,,,,,,,,40,802,Clouds,scattered clouds,03d
1499886000,2017-07-12 19:00:00 +0000 UTC,5037649,,,,302.3,301.15,304.15,1011,,,54,4,260,,,,,,,,,40,802,Clouds,scattered clouds,03d
1499889600,2017-07-12 20:00:00 +0000 UTC,5037649,,,,302.37,301.15,304.15,1011,,,51,5,270,,,,,,,,,1,800,Clear,sky is clear,01d
1499893200,2017-07-12 21:00:00 +0000 UTC,5037649,,,,302.3,300.15,304.15,1011,,,45,5,260,,,,,,,,,75,803,Clouds,broken clouds,04d
1499896800,2017-07-12 22:00:00 +0000 UTC,5037649,,,,301.42,298.15,304.15,1011,,,48,6,280,,,,,,,,,75,803,Clouds,broken clouds,04d
1499900400,2017-07-12 23:00:00 +0000 UTC,5037649,,,,300.1,296.15,303.15,1012,,,57,7,290,,,,,,,,,75,803,Clouds,broken clouds,04d
1499904000,2017-07-13 00:00:00 +0000 UTC,5037649,,,,299.03,296.15,302.15,1012,,,57,7,290,,,,,,,,,75,803,Clouds,broken clouds,04d
1499907600,2017-07-13 01:00:00 +0000 UTC,5037649,,,,296.35,294.15,298.15,1013,,,60,8,310,,,,,,,,,75,803,Clouds,broken clouds,04n
1499911200,2017-07-13 02:00:00 +0000 UTC,5037649,,,,295.94,294.15,297.15,1013,,,68,4,300,,,,,,,,,75,803,Clouds,broken clouds,04n
1499914800,2017-07-13 03:00:00 +0000 UTC,5037649,,,,294.94,294.15,296.15,1014,,,68,4,310,,,,,,,,,75,803,Clouds,broken clouds,04n
1499918400,2017-07-13 04:00:00 +0000 UTC,5037649,,,,294.36,292.15,296.15,1014,,,68,5,300,,,,,,,,,90,804,Clouds,overcast clouds,04n
1499922000,2017-07-13 05:00:00 +0000 UTC,5037649,,,,293.44,290.15,295.15,1014,,,73,3,310,0.3,,,,,,,,1,500,Rain,light rain,10n
1499925600,2017-07-13 06:00:00 +0000 UTC,5037649,,,,292.78,288.15,295.15,1015,,,68,4,310,0.9,,,,,,,,90,501,Rain,moderate rain,10n
1499929200,2017-07-13 07:00:00 +0000 UTC,5037649,,,,291.58,287.15,295.15,1015,,,72,5,320,,,,,,,,,90,301,Drizzle,drizzle,09n
1499929200,2017-07-13 07:00:00 +0000 UTC,5037649,,,,291.58,287.15,295.15,1015,,,72,5,320,,,,,,,,,90,701,Mist,mist,50n
1499929200,2017-07-13 07:00:00 +0000 UTC,5037649,,,,291.58,287.15,295.15,1015,,,72,5,320,,,,,,,,,90,721,Haze,haze,50n
1499932800,2017-07-13 08:00:00 +0000 UTC,5037649,,,,290.8,286.15,294.15,1016,,,82,3,360,,,,,,,,,1,701,Mist,mist,50n
1499936400,2017-07-13 09:00:00 +0000 UTC,5037649,,,,290.01,286.15,294.15,1016,,,87,3,360,,,,,,,,,90,804,Clouds,overcast clouds,04n
1499940000,2017-07-13 10:00:00 +0000 UTC,5037649,,,,288.73,286.15,292.15,1017,,,100,4,350,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1499943600,2017-07-13 11:00:00 +0000 UTC,5037649,,,,287.72,286.15,291.15,1017,,,100,3,350,0.3,,,,,,,,90,500,Rain,light rain,10d
1499943600,2017-07-13 11:00:00 +0000 UTC,5037649,,,,287.72,286.15,291.15,1017,,,100,3,350,0.3,,,,,,,,90,701,Mist,mist,50d
1499947200,2017-07-13 12:00:00 +0000 UTC,5037649,,,,287.15,285.15,290.15,1019,,,87,2,10,,,,,,,,,90,804,Clouds,overcast clouds,04d
1499950800,2017-07-13 13:00:00 +0000 UTC,5037649,,,,286.92,285.15,289.15,1019,,,100,3,350,,,,,,,,,90,804,Clouds,overcast clouds,04d
1499954400,2017-07-13 14:00:00 +0000 UTC,5037649,,,,287.23,286.15,289.15,1020,,,93,4,360,,,,,,,,,90,804,Clouds,overcast clouds,04d
1499958000,2017-07-13 15:00:00 +0000 UTC,5037649,,,,288.07,287.15,290.15,1021,,,77,3,340,,,,,,,,,90,804,Clouds,overcast clouds,04d
1499961600,2017-07-13 16:00:00 +0000 UTC,5037649,,,,289.79,289.15,292.15,1019,,,67,5,340,,,,,,,,,90,804,Clouds,overcast clouds,04d
1499965200,2017-07-13 17:00:00 +0000 UTC,5037649,,,,290.72,289.15,293.15,1020,,,63,2,310,,,,,,,,,90,804,Clouds,overcast clouds,04d
1499968800,2017-07-13 18:00:00 +0000 UTC,5037649,,,,291.44,290.15,293.15,1021,,,63,2,350,,,,,,,,,90,804,Clouds,overcast clouds,04d
1499972400,2017-07-13 19:00:00 +0000 UTC,5037649,,,,292.02,289.15,294.15,1020,,,64,5,350,,,,,,,,,90,804,Clouds,overcast clouds,04d
1499976000,2017-07-13 20:00:00 +0000 UTC,5037649,,,,291.96,289.15,295.15,1021,,,63,3,350,,,,,,,,,90,804,Clouds,overcast clouds,04d
1499979600,2017-07-13 21:00:00 +0000 UTC,5037649,,,,292.08,290.15,294.15,1020,,,59,4,20,,,,,,,,,90,804,Clouds,overcast clouds,04d
1499983200,2017-07-13 22:00:00 +0000 UTC,5037649,,,,291.68,290.15,293.15,1021,,,63,4,10,,,,,,,,,90,804,Clouds,overcast clouds,04d
1499986800,2017-07-13 23:00:00 +0000 UTC,5037649,,,,291.4,289.15,293.15,1021,,,72,3,340,,,,,,,,,90,804,Clouds,overcast clouds,04d
1499990400,2017-07-14 00:00:00 +0000 UTC,5037649,,,,291.35,289.15,292.15,1021,,,72,4,10,,,,,,,,,90,804,Clouds,overcast clouds,04d
1499994000,2017-07-14 01:00:00 +0000 UTC,5037649,,,,291.02,289.15,292.15,1021,,,72,2,30,,,,,,,,,90,804,Clouds,overcast clouds,04n
1499997600,2017-07-14 02:00:00 +0000 UTC,5037649,,,,290.42,289.15,292.15,1021,,,77,2,10,0.3,,,,,,,,90,500,Rain,light rain,10n
1499997600,2017-07-14 02:00:00 +0000 UTC,5037649,,,,290.42,289.15,292.15,1021,,,77,2,10,0.3,,,,,,,,90,301,Drizzle,drizzle,09n
1500001200,2017-07-14 03:00:00 +0000 UTC,5037649,,,,289.81,288.15,291.15,1021,,,77,3,30,,,,,,,,,90,804,Clouds,overcast clouds,04n
1500004800,2017-07-14 04:00:00 +0000 UTC,5037649,,,,289.42,288.15,291.15,1022,,,77,1,10,0.3,,,,,,,,40,500,Rain,light rain,10n
1500008400,2017-07-14 05:00:00 +0000 UTC,5037649,,,,289.35,288.15,290.15,1022,,,77,2,350,,,,,,,,,90,804,Clouds,overcast clouds,04n
1500012000,2017-07-14 06:00:00 +0000 UTC,5037649,,,,289.22,288.15,290.15,1022,,,82,1,10,,,,,,,,,40,802,Clouds,scattered clouds,03n
1500015600,2017-07-14 07:00:00 +0000 UTC,5037649,,,,289.02,287.15,290.15,1022,,,82,1,300,,,,,,,,,75,803,Clouds,broken clouds,04n
1500019200,2017-07-14 08:00:00 +0000 UTC,5037649,,,,289.08,287.15,290.15,1022,,,82,1,350,,,,,,,,,75,803,Clouds,broken clouds,04n
1500022800,2017-07-14 09:00:00 +0000 UTC,5037649,,,,288.65,286.15,290.15,1022,,,82,2,360,,,,,,,,,75,803,Clouds,broken clouds,04n
1500026400,2017-07-14 10:00:00 +0000 UTC,5037649,,,,288.02,285.15,290.15,1022,,,87,2,360,,,,,,,,,75,803,Clouds,broken clouds,04n
1500030000,2017-07-14 11:00:00 +0000 UTC,5037649,,,,287.68,285.15,289.15,1022,,,87,2,360,,,,,,,,,90,804,Clouds,overcast clouds,04d
1500033600,2017-07-14 12:00:00 +0000 UTC,5037649,,,,287.61,285.15,289.15,1023,,,87,2,17,,,,,,,,,90,804,Clouds,overcast clouds,04d
1500037200,2017-07-14 13:00:00 +0000 UTC,5037649,,,,289.08,288.15,290.15,1023,,,72,3,50,,,,,,,,,90,804,Clouds,overcast clouds,04d
1500040800,2017-07-14 14:00:00 +0000 UTC,5037649,,,,290,289.15,291.15,1023,,,72,2,340,,,,,,,,,40,802,Clouds,scattered clouds,03d
1500044400,2017-07-14 15:00:00 +0000 UTC,5037649,,,,291.15,291.15,291.15,1023,,,68,2,20,,,,,,,,,75,803,Clouds,broken clouds,04d
1500048000,2017-07-14 16:00:00 +0000 UTC,5037649,,,,291.65,290.15,292.15,1024,,,63,2,334,,,,,,,,,90,804,Clouds,overcast clouds,04d
1500051600,2017-07-14 17:00:00 +0000 UTC,5037649,,,,292.65,291.15,294.15,1023,,,64,2,343,,,,,,,,,90,804,Clouds,overcast clouds,04d
1500055200,2017-07-14 18:00:00 +0000 UTC,5037649,,,,293.22,292.15,294.15,1023,,,56,2,343,,,,,,,,,90,804,Clouds,overcast clouds,04d
1500058800,2017-07-14 19:00:00 +0000 UTC,5037649,,,,294.52,293.15,296.15,1023,,,56,2,343,,,,,,,,,75,803,Clouds,broken clouds,04d
1500062400,2017-07-14 20:00:00 +0000 UTC,5037649,,,,295.08,293.15,296.15,1023,,,60,1,220,,,,,,,,,90,804,Clouds,overcast clouds,04d
1500066000,2017-07-14 21:00:00 +0000 UTC,5037649,,,,295.77,294.15,297.15,1022,,,53,1,0,,,,,,,,,40,802,Clouds,scattered clouds,03d
1500069600,2017-07-14 22:00:00 +0000 UTC,5037649,,,,296.68,295.15,298.15,1021,,,50,1,0,,,,,,,,,20,801,Clouds,few clouds,02d
1500073200,2017-07-14 23:00:00 +0000 UTC,5037649,,,,296.46,295.15,298.15,1021,,,53,2,0,,,,,,,,,20,801,Clouds,few clouds,02d
1500076800,2017-07-15 00:00:00 +0000 UTC,5037649,,,,296.46,295.15,298.15,1020,,,53,2,0,,,,,,,,,5,800,Clear,sky is clear,02d
1500080400,2017-07-15 01:00:00 +0000 UTC,5037649,,,,295.96,294.15,297.15,1020,,,53,2,200,,,,,,,,,5,800,Clear,sky is clear,02n
1500084000,2017-07-15 02:00:00 +0000 UTC,5037649,,,,294.35,292.15,296.15,1020,,,64,1,190,,,,,,,,,1,800,Clear,sky is clear,01n
1500087600,2017-07-15 03:00:00 +0000 UTC,5037649,,,,292.28,289.15,295.15,1020,,,64,2,240,,,,,,,,,5,800,Clear,sky is clear,02n
1500091200,2017-07-15 04:00:00 +0000 UTC,5037649,,,,290.55,288.15,292.15,1020,,,72,1,210,,,,,,,,,1,800,Clear,sky is clear,01n
1500094800,2017-07-15 05:00:00 +0000 UTC,5037649,,,,289.55,287.15,291.15,1021,,,88,3,228,,,,,,,,,1,800,Clear,sky is clear,01n
1500098400,2017-07-15 06:00:00 +0000 UTC,5037649,,,,288.82,286.15,291.15,1020,,,87,3,228,,,,,,,,,1,800,Clear,sky is clear,01n
1500102000,2017-07-15 07:00:00 +0000 UTC,5037649,,,,288.61,286.15,290.15,1020,,,93,1,180,,,,,,,,,1,800,Clear,sky is clear,01n
1500105600,2017-07-15 08:00:00 +0000 UTC,5037649,,,,289.29,287.15,290.15,1019,,,93,1,150,,,,,,,,,1,800,Clear,sky is clear,01n
1500109200,2017-07-15 09:00:00 +0000 UTC,5037649,,,,289.52,288.15,291.15,1019,,,93,1,190,,,,,,,,,1,800,Clear,sky is clear,01n
1500112800,2017-07-15 10:00:00 +0000 UTC,5037649,,,,289.52,288.15,291.15,1019,,,88,1,180,,,,,,,,,1,800,Clear,sky is clear,01n
1500116400,2017-07-15 11:00:00 +0000 UTC,5037649,,,,289.95,288.15,291.15,1018,,,93,3,190,0.3,,,,,,,,1,500,Rain,light rain,10n
1500120000,2017-07-15 12:00:00 +0000 UTC,5037649,,,,290.48,289.15,291.15,1019,,,82,2,170,,,,,,,,,1,800,Clear,sky is clear,01d
1500123600,2017-07-15 13:00:00 +0000 UTC,5037649,,,,292.29,291.15,293.15,1019,,,82,2,200,,,,,,,,,1,800,Clear,sky is clear,01d
1500127200,2017-07-15 14:00:00 +0000 UTC,5037649,,,,294.55,293.15,296.15,1018,,,77,3,190,,,,,,,,,1,800,Clear,sky is clear,01d
